/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_251.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_251.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_251.jpg, 0, 0, 0, 8.066605E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_359.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_359.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_359.jpg, 0, 0, 0, 7.756945E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_469.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_469.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_469.jpg, 0, 0, 0, 7.953646E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_577.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_577.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_577.jpg, 0, 0, 0, 7.890056E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_677.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_677.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_677.jpg, 0, 0, 0, 8.126088E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_779.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_779.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_779.jpg, 0, 0, 0, 7.883882E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_887.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_887.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_887.jpg, 0, 0, 0, 8.056671E-05
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_05_999.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_05_999.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_05_999.jpg, 0, 0.3337076, 0, 0.2881441
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_105.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_105.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_105.jpg, -0.02668834, 0.6253982, 0, 0.822605
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_209.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_209.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_209.jpg, -0.3645394, 0.9632492, 0, 1.957998
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_314.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_314.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_314.jpg, -0.04925466, 1, 0, 3.135858
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_421.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_421.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_421.jpg, -0.121896, 1, 0, 4.305673
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_529.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_529.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_529.jpg, -0.4724636, 1, 0, 5.662725
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_630.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_630.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_630.jpg, -0.1700392, 1, 0, 6.813706
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_737.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_737.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_737.jpg, -0.3754942, 1, 0, 7.938702
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_850.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_850.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_850.jpg, -0.2182667, 1, 0, 9.272927
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_06_955.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_06_955.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_06_955.jpg, -0.2901564, 1, 0, 10.38198
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_063.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_063.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_063.jpg, -0.2234631, 1, 0, 11.56403
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_170.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_170.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_170.jpg, -0.1189892, 1, 0, 12.8633
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_278.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_278.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_278.jpg, -0.3107486, 1, 0, 13.77745
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_380.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_380.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_380.jpg, -0.03432226, 1, 0, 14.8824
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_489.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_489.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_489.jpg, 0, 1, 0, 16.15589
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_589.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_589.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_589.jpg, -0.3001528, 1, 0, 17.13877
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_696.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_696.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_696.jpg, -0.1139853, 1, 0, 18.17329
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_797.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_797.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_797.jpg, -0.1875422, 1, 0, 19.17245
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_07_899.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_07_899.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_07_899.jpg, -0.2771552, 1, 0, 20.15354
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_08_006.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_08_006.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_08_006.jpg, -0.08883047, 1, 0, 21.14124
/home/iiest/Desktop/IMG/center_2023_06_07_10_03_08_115.jpg, /home/iiest/Desktop/IMG/left_2023_06_07_10_03_08_115.jpg, /home/iiest/Desktop/IMG/right_2023_06_07_10_03_08_115.jpg, -0.3366995, 1, 0, 22.28752
